conversation_proxy_id,author_id,n_turns,avg_user_sentiment,sentiment_volatility,escalation_event_rate,avg_utterance_length,first_turn_frustration,recovery_rate,dropout_flag,question_ratio,rule_based_persona_hint,cluster_id,cluster_confidence,persona_cluster
115791_3,115791,1,0.0,0.0,0.0,18.0,0.108,0.0,1,0.0,cooperative,3,0.9999999708256913,cooperative
115791_4,115791,1,0.0,0.0,0.0,21.0,0.04308510638297872,0.0,1,0.0,cooperative,3,0.999999974078776,cooperative
115792_1,115792,1,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,silent_dropout,3,0.9999999536444701,cooperative
115793_1,115793,1,0.0,0.0,0.0,4.0,0.3375,0.0,1,0.0,silent_dropout,3,0.999999990211478,cooperative
115793_2,115793,1,0.3426949069654599,0.0,0.0,17.0,0.03648648648648649,0.0,1,0.0,cooperative,3,0.9999999999998685,cooperative
115793_3,115793,1,0.28592027572016626,0.0,0.0,18.0,0.09999999999999999,0.0,1,0.0,cooperative,3,0.9999999999952536,cooperative
115793_4,115793,2,0.0,0.0,0.0,17.5,0.09878048780487804,0.0,1,0.0,cooperative,3,0.9999999699724964,cooperative
115794_1,115794,2,0.0,0.0,0.0,8.0,0.09000000000000001,0.0,1,0.5,silent_dropout,5,0.9999999976924627,cooperative
115795_1,115795,2,0.0,0.0,0.0,19.0,0.07297297297297298,0.0,1,0.5,cooperative,5,0.9999999494151317,cooperative
115797_1,115797,1,0.0,0.0,0.0,14.0,0.06328125,0.0,1,0.0,cooperative,3,0.9999999655184807,cooperative
115797_2,115797,2,0.0,0.0,0.0,20.0,0.13112094395280235,0.0,1,0.5,cooperative,5,0.9999999297075444,cooperative
115797_3,115797,2,0.5237572158379655,0.33635222634790946,0.0,11.5,0.20606060606060606,1.6636591407779229,1,0.0,silent_dropout,2,1.0,cooperative
115797_4,115797,1,0.0,0.0,0.0,32.0,0.12796143250688705,0.0,1,0.0,cooperative,3,0.99999998477686,cooperative
115797_5,115797,1,0.0,0.0,0.0,12.0,0.075,0.0,1,0.0,cooperative,3,0.999999963315173,cooperative
115797_6,115797,1,0.20537067595698338,0.0,0.0,24.0,0.060810810810810814,0.0,1,0.0,cooperative,3,0.9999999997697948,cooperative
115798_1,115798,1,0.0,0.0,0.0,26.0,0.038571428571428576,0.0,1,1.0,cooperative,5,0.999999999472319,cooperative
115798_2,115798,1,0.27084711851672144,0.0,0.0,14.0,0.32284946236559137,0.0,1,0.0,cooperative,3,0.9999999999963975,cooperative
115798_3,115798,1,0.22343882281432279,0.0,0.0,23.0,0.07941176470588235,0.0,1,0.0,cooperative,3,0.9999999998915747,cooperative
115798_4,115798,1,0.27084711851672144,0.0,0.0,20.0,0.06136363636363636,0.0,1,0.0,cooperative,3,0.9999999999892495,cooperative
115799_1,115799,1,0.0,0.0,0.0,20.0,0.20106382978723403,0.0,1,0.0,cooperative,3,0.9999999793887897,cooperative
115799_2,115799,2,0.0,0.0,0.0,9.0,0.2131578947368421,0.0,1,0.5,silent_dropout,5,0.9999999952623639,cooperative
115800_1,115800,1,0.0,0.0,0.0,26.0,0.1400560224089636,0.0,1,0.0,cooperative,3,0.9999999799840398,cooperative
115801_1,115801,1,0.0,0.0,0.0,16.0,0.36962025316455693,0.0,1,0.0,cooperative,3,0.9999999939687498,cooperative
115802_1,115802,1,0.366708940375566,0.0,0.0,13.0,0.13500000000000004,0.0,1,0.0,cooperative,3,0.9999999999999787,cooperative
115803_1,115803,4,0.0,0.0,0.0,10.75,0.0405,0.0,0,0.0,cooperative,0,0.9999999999733866,cooperative
115804_1,115804,2,0.0,0.0,0.0,29.0,0.0726923076923077,0.0,1,0.0,cooperative,3,0.9999999818705342,cooperative
115805_1,115805,1,0.0,0.0,0.0,28.0,0.2403030303030303,0.0,1,0.0,cooperative,3,0.9999999874817078,cooperative
115806_1,115806,2,0.42414181997875644,0.5998271141835652,0.0,10.5,0.06044776119402985,0.0,1,0.5,silent_dropout,4,0.9999999999999898,cooperative
115807_1,115807,2,-0.14296013786008313,0.20217616584045695,0.0,21.5,0.08132530120481928,1.0,1,0.0,cooperative,2,1.0,cooperative
115807_2,115807,1,0.0,0.0,0.0,7.0,0.17763157894736842,0.0,1,0.0,silent_dropout,3,0.9999999680152462,cooperative
115807_3,115807,1,0.0,0.0,0.0,21.0,0.06279069767441861,0.0,1,0.0,cooperative,3,0.9999999736160706,cooperative
115807_4,115807,1,0.0,0.0,0.0,8.0,0.1588235294117647,0.0,1,0.0,silent_dropout,3,0.9999999660481796,cooperative
115808_1,115808,1,0.0,0.0,0.0,2.0,0.37261904761904757,0.0,1,0.0,silent_dropout,3,0.9999999934097836,cooperative
115809_1,115809,1,0.0,0.0,0.0,3.0,0.3364583333333333,0.0,1,0.0,silent_dropout,3,0.9999999900652483,cooperative
115810_1,115810,1,0.0,0.0,0.0,6.0,0.16875,0.0,1,1.0,silent_dropout,5,0.9999999999953744,cooperative
115811_1,115811,1,0.0,0.0,0.0,19.0,0.12600000000000003,0.0,1,1.0,cooperative,5,0.9999999998169429,cooperative
115813_1,115813,1,0.0,0.0,0.0,29.0,0.06428571428571428,0.0,1,0.0,cooperative,3,0.9999999819920548,cooperative
115814_1,115814,1,0.0,0.0,0.0,9.0,0.0,0.0,1,0.0,silent_dropout,3,0.9999999622529792,cooperative
115815_1,115815,1,0.0,0.0,0.0,10.0,0.0,0.0,1,0.0,silent_dropout,3,0.999999963425936,cooperative
115816_1,115816,1,0.0,0.0,0.0,21.0,0.18522012578616354,0.0,1,0.0,cooperative,3,0.9999999786695712,cooperative
115817_1,115817,1,0.0,0.0,0.0,18.0,0.14727272727272728,0.0,1,0.0,cooperative,3,0.9999999730833661,cooperative
115817_10,115817,1,0.0,0.0,0.0,17.0,0.0984375,0.0,1,1.0,cooperative,5,0.999999999887148,cooperative
115817_11,115817,1,0.1343185094384823,0.0,0.0,30.0,0.09000000000000001,0.0,1,0.0,cooperative,3,0.9999999977550758,cooperative
115817_2,115817,1,0.0,0.0,0.0,20.0,0.15,0.0,1,0.0,cooperative,3,0.9999999750939356,cooperative
115817_3,115817,1,0.0,0.0,0.0,17.0,0.1747058823529412,0.0,1,1.0,cooperative,5,0.9999999998704574,cooperative
115817_4,115817,1,0.0,0.0,0.0,7.0,0.325,0.0,1,0.0,silent_dropout,3,0.9999999890804148,cooperative
115817_5,115817,1,0.0,0.0,0.0,23.0,0.08513513513513513,0.0,1,0.0,cooperative,3,0.9999999757115997,cooperative
115817_6,115817,1,0.0,0.0,0.0,24.0,0.15619834710743802,0.0,1,0.0,cooperative,3,0.9999999790207925,cooperative
115817_7,115817,1,0.0,0.0,0.0,18.0,0.10271739130434783,0.0,1,1.0,cooperative,5,0.9999999998574225,cooperative
115817_8,115817,1,0.0,0.0,0.0,21.0,0.12162162162162163,0.0,1,0.0,cooperative,3,0.9999999744680327,cooperative
115817_9,115817,1,0.0,0.0,0.0,31.0,0.11454545454545456,0.0,1,0.0,cooperative,3,0.9999999837305326,cooperative
115818_1,115818,1,0.0,0.0,0.0,18.0,0.10253164556962026,0.0,1,0.0,cooperative,3,0.9999999706301783,cooperative
115818_2,115818,1,0.0,0.0,0.0,3.0,0.36818181818181817,0.0,1,0.0,silent_dropout,3,0.9999999930529562,cooperative
115819_1,115819,1,0.32151273753163434,0.0,0.0,11.0,0.14673913043478262,0.0,1,0.0,silent_dropout,3,0.9999999999994849,cooperative
115819_2,115819,1,0.0,0.0,0.0,21.0,0.2740530303030303,0.0,1,0.0,cooperative,3,0.999999987088593,cooperative
115820_1,115820,3,0.0,0.0,0.0,18.333333333333332,0.11088435374149659,0.0,0,0.0,cooperative,0,0.9999999998565343,cooperative
115821_1,115821,1,0.0,0.0,0.0,16.0,0.3407766990291262,0.0,1,0.0,cooperative,3,0.9999999918103413,cooperative
115821_10,115821,1,0.0,0.0,0.0,9.0,0.19285714285714284,0.0,1,0.0,silent_dropout,3,0.9999999713477128,cooperative
115821_11,115821,1,0.0,0.0,0.0,7.0,0.2981060606060606,0.0,1,0.0,silent_dropout,3,0.9999999858916517,cooperative
115821_12,115821,1,0.0,0.0,0.0,1.0,0.39705882352941174,0.0,1,0.0,silent_dropout,3,0.9999999951615735,cooperative
115821_13,115821,1,0.0,0.0,0.0,16.0,0.20406976744186045,0.0,1,0.0,cooperative,3,0.9999999770478463,cooperative
115821_14,115821,2,0.23105857863000487,0.3267661756012031,0.0,15.5,0.11708333333333334,0.0,1,0.5,cooperative,4,0.9999999991893058,cooperative
115821_2,115821,1,0.0,0.0,0.0,20.0,0.22342767295597488,0.0,1,0.0,cooperative,3,0.9999999815970819,cooperative
115821_3,115821,1,0.0,0.0,0.0,18.0,0.12073170731707318,0.0,1,0.0,cooperative,3,0.9999999713990033,cooperative
115821_4,115821,2,0.10701513106924729,0.1513422497372639,0.0,15.5,0.30422535211267604,0.0,1,0.0,cooperative,4,0.9999999079032442,cooperative
115821_5,115821,1,0.0,0.0,0.0,10.0,0.3258620689655172,0.0,1,0.0,silent_dropout,3,0.9999999895225535,cooperative
115821_6,115821,1,0.0,0.0,0.0,18.0,0.18151260504201683,0.0,1,0.0,cooperative,3,0.9999999760525607,cooperative
115821_7,115821,1,0.22343882281432279,0.0,0.0,16.0,0.2863636363636364,0.0,1,0.0,cooperative,3,0.9999999999456932,cooperative
115821_8,115821,1,0.0,0.0,0.0,22.0,0.14385245901639343,0.0,1,0.0,cooperative,3,0.9999999765331504,cooperative
115821_9,115821,4,0.0,0.0,0.0,13.75,0.19583333333333333,0.0,0,0.0,cooperative,0,0.9999999999262172,cooperative
115822_1,115822,1,0.0,0.0,0.0,11.0,0.21477272727272728,0.0,1,0.0,silent_dropout,3,0.9999999755235226,cooperative
115823_1,115823,1,0.0,0.0,0.0,20.0,0.04655172413793104,0.0,1,0.0,cooperative,3,0.9999999728251548,cooperative
115824_1,115824,2,0.0,0.0,0.0,11.0,0.12600000000000003,0.0,1,0.5,silent_dropout,5,0.9999999931031489,cooperative
115825_1,115825,1,0.0,0.0,0.0,16.0,0.3490990990990991,0.0,1,0.0,cooperative,3,0.9999999924784824,cooperative
115825_10,115825,1,0.0,0.0,0.0,17.0,0.22797619047619044,0.0,1,0.0,cooperative,3,0.9999999803887365,cooperative
115825_11,115825,7,0.0,0.0,0.0,14.571428571428571,0.47344827586206895,0.0,0,0.42857142857142855,cooperative,0,0.9999999999371667,cooperative
115825_12,115825,1,0.0,0.0,0.0,18.0,0.24912280701754386,0.0,1,0.0,cooperative,3,0.9999999832662604,cooperative
115825_13,115825,1,0.0,0.0,0.0,25.0,0.0715909090909091,0.0,1,0.0,cooperative,3,0.9999999778729995,cooperative
115825_2,115825,3,0.0,0.0,0.0,9.666666666666666,0.09152542372881357,0.0,0,0.3333333333333333,cooperative,0,0.9999999999747331,cooperative
115825_3,115825,1,0.0,0.0,0.0,13.0,0.10887096774193548,0.0,1,0.0,cooperative,3,0.9999999656493485,cooperative
115825_4,115825,1,0.0,0.0,0.0,12.0,0.4188644688644688,0.0,1,0.0,cooperative,3,0.9999999964992519,cooperative
115825_5,115825,1,0.0,0.0,0.0,13.0,0.24718309859154933,0.0,1,0.0,cooperative,3,0.9999999808316071,cooperative
115825_6,115825,1,0.0,0.0,0.0,4.0,0.42083333333333334,0.0,1,0.0,silent_dropout,3,0.9999999964622219,cooperative
115825_7,115825,1,0.0,0.0,0.0,18.0,0.16875,0.0,1,1.0,cooperative,5,0.9999999998398508,cooperative
115825_8,115825,1,0.0,0.0,0.0,16.0,0.3239482200647249,0.0,1,0.0,cooperative,3,0.9999999903484564,cooperative
115825_9,115825,1,0.0,0.0,0.0,7.0,0.18529411764705883,0.0,1,0.0,silent_dropout,3,0.9999999691471086,cooperative
115826_1,115826,1,0.0,0.0,0.0,27.0,0.07297297297297298,0.0,1,0.0,cooperative,3,0.9999999799111061,cooperative
115827_1,115827,2,0.49330714907571516,0.6976416606384827,0.0,6.0,0.19756097560975608,0.0,1,0.0,silent_dropout,4,0.9999999999999996,cooperative
115827_2,115827,1,0.0,0.0,0.0,25.0,0.08289473684210526,0.0,1,0.0,cooperative,3,0.9999999778138433,cooperative
115828_1,115828,1,0.0,0.0,0.0,14.0,0.45,0.0,1,0.0,cooperative,3,0.9999999977625649,cooperative
115829_1,115829,1,0.0,0.0,0.0,17.0,0.2693840579710145,0.0,1,0.0,cooperative,3,0.999999985077274,cooperative
115830_1,115830,1,0.1549907303716235,0.0,0.0,25.0,0.15319148936170213,0.0,1,0.0,cooperative,3,0.9999999986563708,cooperative
115830_2,115830,1,0.0,0.0,0.0,12.0,0.22816901408450704,0.0,1,0.0,cooperative,3,0.9999999778591724,cooperative
115830_3,115830,1,0.0,0.0,0.0,21.0,0.11045454545454546,0.0,1,0.0,cooperative,3,0.9999999740537365,cooperative
115831_1,115831,1,0.0,0.0,0.0,27.0,0.04308510638297872,0.0,1,1.0,cooperative,5,0.9999999994068176,cooperative
115832_1,115832,1,0.32151273753163434,0.0,0.0,12.0,0.12857142857142856,0.0,1,1.0,cooperative,5,0.9999999999806128,cooperative
115833_1,115833,1,0.0,0.0,0.0,16.0,0.13846153846153847,0.0,1,0.0,cooperative,3,0.9999999705722122,cooperative
115833_2,115833,1,0.0,0.0,0.0,20.0,0.28421052631578947,0.0,1,0.0,cooperative,3,0.9999999876843653,cooperative
115833_3,115833,1,0.0,0.0,0.0,27.0,0.11739130434782609,0.0,1,0.0,cooperative,3,0.9999999801846473,cooperative
115834_1,115834,3,0.0,0.0,0.0,11.666666666666666,0.13670886075949368,0.0,0,0.6666666666666666,cooperative,0,0.9999999999390141,cooperative
115834_2,115834,1,0.0,0.0,0.0,6.0,0.14464285714285713,0.0,1,0.0,silent_dropout,3,0.9999999628650975,cooperative
115835_1,115835,1,0.0,0.0,0.0,27.0,0.09000000000000001,0.0,1,0.0,cooperative,3,0.9999999798430041,cooperative
115835_2,115835,1,-0.18309693987867137,0.0,0.0,26.0,0.13576051779935275,0.0,1,1.0,cooperative,5,0.9999999991564952,cooperative
115836_1,115836,1,0.0,0.0,0.0,18.0,0.11812499999999998,0.0,1,0.0,cooperative,3,0.9999999712684944,cooperative
115838_1,115838,3,0.0,0.0,0.0,20.333333333333332,0.15954545454545455,0.0,0,0.6666666666666666,cooperative,0,0.9999999997185078,cooperative
115839_1,115839,2,0.0,0.0,0.0,17.0,0.11946902654867256,0.0,1,0.0,cooperative,3,0.9999999703182714,cooperative
115840_1,115840,1,0.0,0.0,0.0,5.0,0.26129032258064516,0.0,1,0.0,silent_dropout,3,0.9999999803722306,cooperative
115841_1,115841,1,0.0,0.0,0.0,19.0,0.2323770491803279,0.0,1,0.0,cooperative,3,0.9999999819595332,cooperative
115842_1,115842,1,0.0,0.0,0.0,18.0,0.051428571428571435,0.0,1,1.0,cooperative,5,0.9999999998657998,cooperative
115843_1,115843,2,0.0,0.0,0.0,15.0,0.16846846846846847,0.0,1,0.0,cooperative,3,0.9999999724107912,cooperative
115844_1,115844,3,0.0,0.0,0.0,23.333333333333332,0.42380952380952375,0.0,0,0.0,cooperative,0,0.999999999698268,cooperative
115845_1,115845,1,0.0,0.0,0.0,5.0,0.5333333333333333,0.0,1,1.0,silent_dropout,5,0.999999999984194,cooperative
115846_1,115846,2,0.0,0.0,0.0,23.5,0.06428571428571428,0.0,1,0.0,cooperative,3,0.9999999763625066,cooperative
115847_1,115847,1,0.0,0.0,0.0,12.0,0.026470588235294117,0.0,1,0.0,cooperative,3,0.999999964096262,cooperative
115848_1,115848,1,0.0,0.0,0.0,5.0,0.13064516129032258,0.0,1,0.0,silent_dropout,3,0.9999999604710127,cooperative
115848_2,115848,1,0.0,0.0,0.0,2.0,0.3375,0.0,1,0.0,silent_dropout,3,0.9999999901521619,cooperative
115849_1,115849,2,0.0,0.0,0.5,23.5,0.36000000000000004,0.0,1,0.0,escalation_prone,1,0.9999996571696449,escalation_prone
115849_2,115849,1,0.0,0.0,0.0,5.0,0.16875,0.0,1,0.0,silent_dropout,3,0.9999999655939581,cooperative
115850_1,115850,1,0.20537067595698338,0.0,0.0,18.0,0.18966942148760332,0.0,1,0.0,cooperative,3,0.9999999997863185,cooperative
115850_10,115850,11,0.021245074289551056,0.07046194006166716,0.0,14.272727272727273,0.12801724137931034,0.0,0,0.18181818181818182,cooperative,4,0.999954655111195,cooperative
115850_11,115850,8,0.025671334494622923,0.07260949881302399,0.0,16.75,0.12073170731707318,0.0,0,0.375,cooperative,4,0.9999651510939119,cooperative
115850_12,115850,7,0.11929614094200047,0.112433628046192,0.0,18.0,0.21891891891891893,0.0,0,0.0,cooperative,4,0.9999486252824895,cooperative
115850_13,115850,7,0.10199083971464953,0.13066823444290532,0.0,19.0,0.12073170731707318,0.0,0,0.14285714285714285,cooperative,4,0.9999770269092362,cooperative
115850_14,115850,12,0.06332036411095775,0.11601653511031453,0.0,16.833333333333332,0.18243243243243246,0.0,0,0.08333333333333333,cooperative,4,0.9999707774437029,cooperative
115850_15,115850,2,0.09498579352277157,0.13433019743267405,0.0,18.5,0.09391304347826088,0.0,1,0.0,cooperative,4,0.9999999580516388,cooperative
115850_16,115850,1,0.0,0.0,0.0,17.0,0.16744186046511628,0.0,1,1.0,cooperative,5,0.9999999998724647,cooperative
115850_17,115850,1,0.0,0.0,0.0,21.0,0.12857142857142856,0.0,1,0.0,cooperative,3,0.999999974781446,cooperative
115850_18,115850,1,0.0,0.0,0.0,20.0,0.16735537190082644,0.0,1,0.0,cooperative,3,0.9999999763911201,cooperative
115850_19,115850,1,0.0,0.0,0.0,22.0,0.20049504950495048,0.0,1,0.0,cooperative,3,0.9999999807117457,cooperative
115850_2,115850,2,0.0,0.0,0.0,19.0,0.12525773195876289,0.0,1,0.0,cooperative,3,0.9999999726383496,cooperative
115850_20,115850,1,0.0,0.0,0.0,17.0,0.13917525773195877,0.0,1,1.0,cooperative,5,0.9999999998793854,cooperative
115850_21,115850,1,0.0,0.0,0.0,16.0,0.12413793103448276,0.0,1,0.0,cooperative,3,0.9999999695839183,cooperative
115850_22,115850,1,0.0,0.0,0.0,13.0,0.2150406504065041,0.0,1,0.0,cooperative,3,0.9999999766147847,cooperative
115850_23,115850,1,0.0,0.0,0.0,19.0,0.24069767441860468,0.0,1,0.0,cooperative,3,0.999999982842045,cooperative
115850_24,115850,1,0.0,0.0,0.0,31.0,0.19133333333333333,0.0,1,1.0,cooperative,5,0.9999999990338715,cooperative
115850_25,115850,1,0.0,0.0,0.0,29.0,0.20158150851581508,0.0,1,0.0,cooperative,3,0.9999999855171886,cooperative
115850_26,115850,1,0.0,0.0,0.0,36.0,0.10854271356783919,0.0,1,0.0,cooperative,3,0.9999999876823864,cooperative
115850_27,115850,24,0.1579941524680875,0.1364013593877069,0.0,18.541666666666668,0.14009433962264153,0.0,0,0.3333333333333333,cooperative,4,0.9999677015735835,cooperative
115850_28,115850,1,0.0,0.0,0.0,30.0,0.09507042253521127,0.0,1,0.0,cooperative,3,0.9999999826984337,cooperative
115850_29,115850,1,0.0,0.0,0.0,26.0,0.09854014598540145,0.0,1,0.0,cooperative,3,0.9999999789072584,cooperative
115850_3,115850,1,0.0,0.0,0.0,18.0,0.3007062146892655,0.0,1,0.0,cooperative,3,0.9999999886409014,cooperative
115850_30,115850,1,0.0,0.0,0.0,17.0,0.25200000000000006,0.0,1,0.0,cooperative,3,0.9999999831334955,cooperative
115850_31,115850,1,0.0,0.0,0.0,13.0,0.14294117647058824,0.0,1,1.0,cooperative,5,0.9999999999567208,cooperative
115850_32,115850,2,0.0,0.0,0.0,17.0,0.25200000000000006,0.0,1,0.0,cooperative,3,0.9999999831334955,cooperative
115850_4,115850,1,0.0,0.0,0.0,17.0,0.16578947368421051,0.0,1,1.0,cooperative,5,0.9999999998729088,cooperative
115850_5,115850,1,0.0,0.0,0.0,15.0,0.366231884057971,0.0,1,0.0,cooperative,3,0.9999999936276716,cooperative
115850_6,115850,1,0.366708940375566,0.0,0.0,22.0,0.22760814249363864,0.0,1,0.0,cooperative,3,0.9999999999999858,cooperative
115850_7,115850,1,0.0,0.0,0.0,17.0,0.12073170731707318,0.0,1,0.0,cooperative,3,0.9999999703868245,cooperative
115850_8,115850,1,0.0,0.0,0.0,20.0,0.10227272727272728,0.0,1,1.0,cooperative,5,0.9999999997838351,cooperative
115850_9,115850,2,0.0,0.0,0.0,17.0,0.1565217391304348,0.0,1,0.0,cooperative,3,0.9999999729389483,cooperative
115851_1,115851,1,0.16514041292462933,0.0,0.0,25.0,0.07325581395348837,0.0,1,0.0,cooperative,3,0.9999999989575166,cooperative
115851_2,115851,1,0.35431562920433146,0.0,0.0,24.0,0.1634180790960452,0.0,1,0.0,cooperative,3,0.9999999999999538,cooperative
115852_1,115852,1,0.0,0.0,0.0,16.0,0.03214285714285714,0.0,1,1.0,cooperative,5,0.9999999999177582,cooperative
115853_1,115853,1,0.0,0.0,0.0,26.0,0.039705882352941174,0.0,1,0.0,cooperative,3,0.9999999796352841,cooperative
115854_1,115854,3,0.0,0.0,0.0,10.333333333333334,0.09642857142857142,0.0,0,0.3333333333333333,cooperative,0,0.9999999999703704,cooperative
115855_1,115855,6,0.0,0.0,0.0,9.0,0.1588235294117647,0.0,0,0.16666666666666666,cooperative,0,0.9999999999759375,cooperative
115856_1,115856,2,0.0,0.0,0.0,16.0,0.09642857142857142,0.0,1,0.5,cooperative,5,0.9999999736097077,cooperative
115857_1,115857,2,0.0,0.0,0.0,7.0,0.058695652173913045,0.0,1,0.0,silent_dropout,3,0.9999999576794183,cooperative
115858_1,115858,1,0.0,0.0,0.0,8.0,0.21176470588235294,0.0,1,0.0,silent_dropout,3,0.9999999736455262,cooperative
115858_2,115858,3,0.0,0.0,0.0,11.666666666666666,0.23684210526315788,0.0,0,0.0,cooperative,0,0.9999999999485425,cooperative
115858_3,115858,1,0.0,0.0,0.0,14.0,0.13500000000000004,0.0,1,0.0,cooperative,3,0.9999999684361005,cooperative
115858_4,115858,2,0.0,0.0,0.0,11.0,0.1528301886792453,0.0,1,0.0,silent_dropout,3,0.9999999675530026,cooperative
115858_5,115858,2,0.0,0.0,0.0,12.0,0.18000000000000002,0.0,1,0.0,cooperative,3,0.9999999714972074,cooperative
115858_6,115858,2,0.0,0.0,0.0,7.0,0.1125,0.0,1,0.0,silent_dropout,3,0.9999999602112098,cooperative
115859_1,115859,2,0.0,0.0,0.0,10.0,0.052941176470588235,0.0,1,0.5,silent_dropout,5,0.9999999957889933,cooperative
115859_2,115859,3,0.0,0.0,0.0,20.0,0.05242718446601941,0.0,0,0.0,cooperative,0,0.9999999998380709,cooperative
115860_1,115860,1,0.0,0.0,0.0,8.0,0.16875,0.0,1,0.0,silent_dropout,3,0.9999999673656396,cooperative
115861_1,115861,2,0.0,0.0,0.0,14.5,0.12857142857142856,0.0,1,0.5,cooperative,5,0.999999980720695,cooperative
115862_1,115862,1,0.0,0.0,0.0,16.0,0.18407960199004975,0.0,1,0.0,cooperative,3,0.9999999748202061,cooperative
115863_1,115863,1,0.0,0.0,0.0,22.0,0.06818181818181819,0.0,1,1.0,cooperative,5,0.9999999996999129,cooperative
115864_1,115864,2,0.21281409861749737,0.3009645845290701,0.0,18.0,0.07180851063829788,0.0,1,0.0,cooperative,4,0.999999997893771,cooperative
115865_1,115865,5,0.16965672799150258,0.37936397662919114,0.0,8.8,0.06279069767441861,0.0,0,0.0,cooperative,4,0.9999997809288601,cooperative
115866_1,115866,1,0.18309693987867137,0.0,0.0,21.0,0.34759450171821304,0.0,1,1.0,cooperative,5,0.9999999996464233,cooperative
115867_1,115867,1,0.0,0.0,0.0,28.0,0.08590909090909091,0.0,1,1.0,cooperative,5,0.9999999993244195,cooperative
115867_2,115867,1,0.0,0.0,0.0,3.0,0.1588235294117647,0.0,1,1.0,silent_dropout,5,0.9999999999986073,cooperative
115868_1,115868,2,0.0,0.0,0.0,6.0,0.45,0.0,1,0.0,silent_dropout,3,0.9999999976637177,cooperative
115869_1,115869,1,0.0,0.0,0.0,16.0,0.15730593607305937,0.0,1,1.0,cooperative,5,0.9999999999015792,cooperative
115870_1,115870,3,0.0,0.0,0.0,14.333333333333334,0.08265306122448979,0.0,0,0.3333333333333333,cooperative,0,0.9999999999346052,cooperative
115871_1,115871,1,0.0,0.0,0.0,15.0,0.02327586206896552,0.0,1,0.0,cooperative,3,0.9999999678580705,cooperative
115872_1,115872,2,0.0,0.0,0.0,19.5,0.07758620689655173,0.0,1,0.0,cooperative,3,0.9999999718393977,cooperative
115873_1,115873,1,0.0,0.0,0.0,5.0,0.1542857142857143,0.0,1,0.0,silent_dropout,3,0.9999999635018575,cooperative
115873_2,115873,1,0.0,0.0,0.0,14.0,0.1565217391304348,0.0,1,0.0,cooperative,3,0.9999999703851725,cooperative
115873_3,115873,2,0.0,0.0,0.0,13.0,0.19285714285714284,0.0,1,0.0,cooperative,3,0.9999999737676827,cooperative
115873_4,115873,1,0.0,0.0,0.0,25.0,0.034913793103448276,0.0,1,0.0,cooperative,3,0.999999978767683,cooperative
115873_5,115873,1,0.0,0.0,0.0,12.0,0.08181818181818182,0.0,1,1.0,cooperative,5,0.9999999999709352,cooperative
115873_6,115873,2,0.0,0.0,0.0,20.5,0.14765625000000002,0.0,1,0.0,cooperative,3,0.9999999753906404,cooperative
115873_7,115873,1,0.0,0.0,0.0,17.0,0.11682692307692306,0.0,1,0.0,cooperative,3,0.9999999701800211,cooperative
